Question,Generated_answer
What is the remainder of $\frac{100!}{1}+\frac{100!}{2}+\frac{100!}{3}+...+\frac{100!}{100}$ when divided by $101$?,"

I tried to find a pattern in the remainders of $\frac{100!}{1},\frac{100!}{2},\frac{100!}{3},...$ divided by $101$ but couldn't find one. I tried to find the remainder of $100!$ when divided by $101$ but couldn't find it.

-

Hint: $100! = 101 \times 99 \times 98 \times \cdots \times 2 \times 1$

-

Hint: $100! = 101 \times 99 \times 98 \times \cdots \times 2 \times 1$

-

HINT:

$\displaystyle100!=\underbrace{101}_{101\pmod{101}}\underbrace{99}_{99\pmod{101}}\underbrace{98}_{98\pmod{101}}\cdots \underbrace{2}_{2\pmod{101}}\underbrace{1}_{1\pmod{101}}$

-

Hint:

$$\frac{100!}{1}=\frac{100!}{101}\times101+100!$$

$$\frac{100!}{2}=\frac{100!}{101}\times101+100!\times\frac12$$

$$\frac{100!}{3}=\frac{100!}{101}\times101+100!\times\frac13$$

$$\vdots$$

$$\frac{100!}{100}=\frac{100!}{101}\times101+100!\times\frac1{100}$$

-

You can use Wilson's Theorem which states that $$(p-1)! \equiv -1 \mod p$$

You can find more on it here: http://en.wikipedia.org/wiki/Wilson%27s_theorem

-

Hint:

$$\frac{100!}{1}+\frac{100!}{2}+\frac{100!}{3}+...+\frac{100!}{100}$$

$$=100!\cdot\left(\frac{1}{1}+\frac{1}{2}+\frac{1}{3}+...+\frac{1}{100}\right)$$

$$=100!\cdot\left(1+\frac{1}{2}+\frac{1}{3}+...+\frac{1}{99}+\frac{1}{100}\right)$$

Now, observe that the last term is $\frac{1}{100}$ which is $\frac{1}{p}$ where $p=101$

-"
"Find the number of triangles with integer side lengths \(a\), \(b\), and \(c\) that satisfy \(a = b\), \(a < c\), and \(a + c = 144\).","

## Master advanced concepts through explanations,
examples, and problems from the community. 

## Learn from a vibrant community of students and enthusiasts,
including olympiad champions, researchers, and professionals. 
×
Problem Loading...
Note Loading...
Set Loading..."
Find all prime numbers such that the square of the prime number can be written as the sum of cubes of two positive integers.,"

## Age 14 to 16 Challenge Level:
Find the smallest positive integer N such that N/2 is a perfect cube, N/3 is a perfect fifth power and N/5 is a perfect seventh power.

## Age 14 to 16 Challenge Level:
Find the largest integer which divides every member of the following sequence: 1^5-1, 2^5-2, 3^5-3, ... n^5-n.

## Age 14 to 16 Challenge Level:
Find the smallest positive integer N such that N/2 is a perfect cube, N/3 is a perfect fifth power and N/5 is a perfect seventh power.

## Age 14 to 16 Challenge Level:
Explore the factors of the numbers which are written as 10101 in different number bases. Prove that the numbers 10201, 11011 and 10101 are composite in any base.

## Age 14 to 16 Challenge Level:
Which numbers can we write as a sum of square numbers?

## Age 14 to 16 Challenge Level:
Caroline and James pick sets of five numbers. Charlie chooses three of them that add together to make a multiple of three. Can they stop him?

## Age 11 to 14 Challenge Level:
Powers of numbers behave in surprising ways. Take a look at some of these and try to explain why they are true.

## Age 14 to 16 Challenge Level:
Consider numbers of the form un = 1! + 2! + 3! +...+n!. How many such numbers are perfect squares?

## Age 14 to 16 Challenge Level:
A 1 metre cube has one face on the ground and one face against a wall. A 4 metre ladder leans against the wall and just touches the cube. How high is the top of the ladder above the ground?

## Age 14 to 16 Challenge Level:
If a two digit number has its digits reversed and the smaller of the two numbers is subtracted from the larger, prove the difference can never be prime.

## Age 14 to 16 Challenge Level:
What can you say about the lengths of the sides of a quadrilateral whose vertices are on a unit circle?

## Age 14 to 16 Challenge Level:
Show that if you add 1 to the product of four consecutive numbers the answer is ALWAYS a perfect square.

## Age 14 to 16 Challenge Level:
The sums of the squares of three related numbers is also a perfect square - can you explain why?

## Age 14 to 16 Challenge Level:
Can you convince me of each of the following: If a square number is multiplied by a square number the product is ALWAYS a square number...

## Age 14 to 16 Challenge Level:
Prove that if a^2+b^2 is a multiple of 3 then both a and b are multiples of 3.

## Age 14 to 16 Challenge Level:
115^2 = (110 x 120) + 25, that is 13225 895^2 = (890 x 900) + 25, that is 801025 Can you explain what is happening and generalise?

## Age 14 to 16 Challenge Level:
Find the largest integer which divides every member of the following sequence: 1^5-1, 2^5-2, 3^5-3, ... n^5-n.

## Age 11 to 14 Challenge Level:
List any 3 numbers. It is always possible to find a subset of adjacent numbers that add up to a multiple of 3. Can you explain why and prove it?

## Age 11 to 14 Challenge Level:
The number 12 = 2^2 × 3 has 6 factors. What is the smallest natural number with exactly 36 factors?

## Age 14 to 16 Challenge Level:
Can you explain why a sequence of operations always gives you perfect squares?

## Age 14 to 16 Challenge Level:
Find the largest integer which divides every member of the following sequence: 1^5-1, 2^5-2, 3^5-3, ... n^5-n.

## Age 14 to 16 Challenge Level:
Can you see how this picture illustrates the"
"Calculate the limit:
\[ \lim_{n\to \infty} \frac{1}{n^2} \left(e^{\frac{1}{n}} + 2e^{\frac{2}{n}} + \cdots + ne^{\frac{n}{n}}\right) \]","
I'm not sure how to do this, but I'm thinking it has something to do with the summation of $e^{n\frac{k}{n}}$?
Any help would be greatly appreciated!
- 1 $\begingroup$ I think you mean to say that the limit is as $x\to\infty$. $\endgroup$ – John Doe Jan 19 at 23:20
- $\begingroup$ Sorry, I meant n->infinity. Fixed. $\endgroup$ – michael Jan 19 at 23:22
- $\begingroup$ The answer is $e$. $\endgroup$ – John Doe Jan 19 at 23:24
- $\begingroup$ That's what I'm trying to figure out! $\endgroup$ – michael Jan 19 at 23:25
- $\begingroup$ See here for a similar problem: math.stackexchange.com/questions/3140977/… $\endgroup$ – John Doe Jan 19 at 23:34
1
$\begingroup$ $\endgroup$
Hint:
$$\lim_{n\to \infty} \frac{1}{n^2} \left(e^{\frac{1}{n}} + 2e^{\frac{2}{n}} + \cdots + ne^{\frac{n}{n}}\right) =\lim_{n\to \infty} \sum_{k=1}^n \frac{k}{n^2}e^{\frac{k}{n}} $$
1
$\begingroup$ $\endgroup$
$$\lim_{n\to \infty} \frac{1}{n^2} \left(e^{\frac{1}{n}} + 2e^{\frac{2}{n}} + \cdots + ne^{\frac{n}{n}}\right) =\lim_{n\to \infty} \sum_{k=1}^n \frac{k}{n^2}e^{\frac{k}{n}} $$
$$=\lim_{n\to \infty} \frac{1}{n^2}\sum_{k=1}^n k e^{\frac{k}{n}}\frac{1}{n} $$
$$=\int_0^1 xe^x dx $$
$$=e-2$$"
"If $V$ is a vector space over a field $F$ and $f: V \rightarrow F$ is a linear transformation, what is the maximum value of the rank of $f$?","

I'm thinking that it's $|F|$ because the dimension of $F$ is $|F|$ and the maximum rank of a linear transformation is the dimension of its codomain. Is this correct?

-

Your reasoning is correct. You can even say that it is $|F| - 1$, since the rank of a linear transformation is one less than the dimension of its image.

-

Yes, the maximum value is $|F|-1$. The maximum value of the rank is the dimension of the image of $f$. Since the image is a subspace of $F$, its dimension is at most $|F|$.

-"
Find the last three digits of $2^{2008}$.,"

2. Originally Posted by arze
Find the last three digits of $2^{2008}$.
$2^{2008} \equiv 2^8 (\bmod 1000)$

3. Originally Posted by ThePerfectHacker
$2^{2008} \equiv 2^8 (\bmod 1000)$
I think that's the same as saying $2^{2008} \equiv 2^{2000} \equiv 2^8 (\bmod 1000)$

4. Originally Posted by arze
I think that's the same as saying $2^{2008} \equiv 2^{2000} \equiv 2^8 (\bmod 1000)$
It is."
Evaluate the limit \(\lim_{n\rightarrow\infty}\frac{n^{\frac{\ln(n)}{n}} - 1}{n^{\sqrt[n]{n} - 1} - 1}\).,"

## Answer
\(\frac{1}{e}\)

## Solution
We first note that \(\lim_{n\rightarrow\infty}\frac{n^{\frac{\ln(n)}{n}} - 1}{n^{\sqrt[n]{n} - 1} - 1} = \lim_{n\rightarrow\infty}\frac{n^{\frac{\ln(n)}{n}} - 1}{\ln(n)} \cdot \lim_{n\rightarrow\infty}\frac{\ln(n)}{n^{\sqrt[n]{n} - 1} - 1}\).
We then note that \(\lim_{n\rightarrow\infty}\frac{n^{\frac{\ln(n)}{n}} - 1}{\ln(n)} = \lim_{n\rightarrow\infty}\frac{n^{\frac{\ln(n)}{n}} - 1}{n^{\frac{\ln(n)}{n}}}\cdot\lim_{n\rightarrow\infty}n^{\frac{\ln(n)}{n}} = 1\cdot\lim_{n\rightarrow\infty}n^{\frac{\ln(n)}{n}}\).
We now note that \(\lim_{n\rightarrow\infty}n^{\frac{\ln(n)}{n}} = \lim_{n\rightarrow\infty}\exp(\frac{\ln(n)}{n}\cdot\ln(n)) = \exp(\lim_{n\rightarrow\infty}\frac{\ln(n)}{n}\cdot\ln(n)) = \exp(\lim_{n\rightarrow\infty}\frac{\ln(n)\cdot\ln(n)}{n}) = \exp(\lim_{n\rightarrow\infty}\frac{\ln(n^2)}{n}) = \exp(\lim_{n\rightarrow\infty}\frac{2\ln(n)}{n}) = \exp(\lim_{n\rightarrow\infty}\frac{2}{n}\cdot\ln(n)) = \exp(0) = 1\).
Hence, \(\lim_{n\rightarrow\infty}\frac{n^{\frac{\ln(n)}{n}} - 1}{\ln(n)} = 1\).
We now note that \(\lim_{n\rightarrow\infty}\frac{\ln(n)}{n^{\sqrt[n]{n} - 1} - 1} = \lim_{n\rightarrow\infty}\frac{\ln(n)}{n^{\sqrt[n]{n} - 1}}\cdot\lim_{n\rightarrow\infty}\frac{1}{\frac{n^{\sqrt[n]{n} - 1} - 1}{\ln(n)}} = \lim_{n\rightarrow\infty}\frac{\ln(n)}{n^{\sqrt[n]{n} - 1}}\cdot\lim_{n\rightarrow\infty}\frac{\ln(n)}{n^{\sqrt[n]{n} - 1} - 1}\).
We now note that \(\lim_{n\rightarrow\infty}\frac{\ln(n)}{n^{\sqrt[n]{n} - 1}} = \lim_{n\rightarrow\infty}\frac{\ln(n)}{n^{\sqrt[n]{n}}} \cdot \lim_{n\rightarrow\infty}n^{\sqrt[n]{n}} = 0 \cdot \lim_{n\rightarrow\infty}n^{\sqrt[n]{n}} = 0\).
Hence, \(\lim_{n\rightarrow\infty}\frac{\ln(n)}{n^{\sqrt[n]{n} - 1}} = 0\).
We now note that \(\lim_{n\rightarrow\infty}\frac{\ln(n)}{n^{\sqrt[n]{n} - 1} - 1} = \lim_{n\rightarrow\infty}\frac{\ln(n)}{n^{\sqrt[n]{n} - 1}}\cdot\lim_{n\rightarrow\infty}\frac{n^{\sqrt[n]{n} - 1}}{n^{\sqrt[n]{n} - 1} - 1} = \lim_{n\rightarrow\infty}\frac{\ln(n)}{n^{\sqrt[n]{n} - 1}}\cdot\lim_{n\rightarrow\infty}\frac{1}{1 - \frac{1}{n^{\sqrt[n]{n} - 1}}} = \lim_{n\rightarrow\infty}\frac{\ln(n)}{n^{\sqrt[n]{n} - 1}}\cdot\frac{1}{1 - 0} = \lim_{n\rightarrow\infty}\frac{\ln(n)}{n^{\sqrt[n]{n} - 1}}\).
We now note that \(\lim_{n\rightarrow\infty}\frac{\ln(n)}{n^{\sqrt[n]{n} - 1}} = \lim_{n\"
"Given \(x, y, z > 0\) satisfying \(xyz = 32\), find the minimum value of \(x^2 + 4xy + 4y^2 + 2z^2\).","

## Master advanced concepts through explanations,
examples, and problems from the community. 

## Learn from a vibrant community of students and enthusiasts,
including olympiad champions, researchers, and professionals. 
×
Problem Loading...
Note Loading...
Set Loading..."
"What is the maximum possible value of \( m \) such that there exist \( m \) integers \( a_1, a_2, \ldots, a_m \) where all the decimal representations of \( a_1!, a_2!, \ldots, a_m! \) end with the same amount of zeros?","

## Learn from a vibrant community of students and enthusiasts,
including olympiad champions, researchers, and professionals. 
×
Problem Loading...
Note Loading...
Set Loading..."
"You are given 100 cards numbered $100, 99, \ldots, 3, 2, 1$ in that order. You want to put them in the order $1, 2, 3, \ldots, 99, 100$ by switching only two adjacent cards at a time. What is the minimum number of switches necessary?","

(A) 2500 (B) 5000 (C) 7500 (D) 10000 (E) none of these

-
What have you tried? –  Joe Z. Nov 19 '12 at 2:14
I tried to find a way to minimize the number of switches, but I have no idea how to do it. –  xophi Nov 19 '12 at 2:19
@xophi: You need to be a little more precise: what is the ""number of switches"" that you are trying to minimize? –  Arturo Magidin Nov 19 '12 at 2:47
I think the question is clear enough. I want to minimize the number of switches. –  xophi Nov 19 '12 at 3:03

The problem is equivalent to finding the minimum number of transpositions needed to bring a permutation to the identity.

The identity has no inversions, so the minimum number of transpositions needed to bring it to the identity is zero.

Any permutation can be written as a product of transpositions. For example, the permutation that switches $1$ and $2$, and fixes $3$, can be written as $(1,2)(3)$. The number of transpositions needed to write a permutation as a product of transpositions is called its length.

The length of a permutation is the number of inversions in it.

If you have a permutation $\sigma$, and you switch two adjacent cards, then the number of inversions changes by at most $1$. So if you want to change a permutation $\sigma$ to the identity, you have to change $\sigma$ to a permutation $\tau$ that has length at most $1$ more than $\sigma$ has.

So the minimum number of switches required is at least the length of the identity minus the length of the permutation $\sigma$ you start with. The identity has no inversions, so its length is zero. The length of $\sigma$ is the number of inversions, which is $5050$. So the answer is $5050$.

-

The answer is 5050.

The way I think about it is that you want to minimize the number of inversions. An inversion is when a smaller number is to the right of a larger number.

So, if you look at the first two cards, the first is smaller than the second, so they have an inversion. If you look at the first three, the first is smaller than the second and third, so they have two inversions. If you look at the first four, the first is smaller than the second, third, and fourth, so they have three inversions. If you look at the first five, the first is smaller than the second, third, fourth, and fifth, so they have four inversions.

Do you see the pattern? The first 50 has 49 inversions, the first 100 has 99 inversions.

So, to get to the end where everything is in order, you need to reverse all of the inversions.

-

I think I have a solution. The number of inversions of the first $n$ cards is $\frac{n(n-1)}{2}$. So, the number of inversions in the original arrangement is $\frac{100\times99}{2} = 4950$. Each swap decreases the number of inversions by 1. So, to bring the arrangement to the correct order, you need to do $\frac{100\times99}{2} = 4950$ swaps.

-

The minimum number of swaps is equal to the number of inversions.

-

The number of inversions in the original arrangement is 4950. Each swap decreases the number of inversions by 1. So, to bring the arrangement to the correct order, you need to do 4950 swaps.

-"
